PedidoID,DataPedido,ClienteID,NomeCliente,Cidade,UF,Latitude,Longitude,Produto,CategoriaProduto,Quantidade,ValorUnitario,Transportadora,DataEnvio,DataEntregaPrevista,DataEntregaReal,StatusEntrega,CustoFrete,DistanciaKM,AvaliacaoCliente,CodigoRastreio,PesoKG,TipoTransporte,PrioridadeEntrega,StatusPagamento,DataPagamento
1336,2025-02-01,C384,CLÁUDIA TEIXEIRA,BRASÍLIA,DF,-15.8267,-47.9218,IMPRESSORA LASER,ELETRÔNICOS,3,899.9,CENTRO-OESTE CARGO,2025-02-03,2025-02-05,2025-02-05,Em trânsito,31.87,1662,3,D9QLZZ5H4T4Z,4.72,Rodoviário,Urgente,Pendente,
1337,2025-01-28,C597,BRUNO LIMA,BOA VISTA,RR,2.8197,-60.6733,SMARTPHONE X200,ELETRÔNICOS,3,1899.9,SUL CARGO,2025-01-29,2025-01-31,2025-02-02,Entregue com atraso,77.05,1089,4,Z0M5AUNUIV7O,19.87,Marítimo,Urgente,Estornado,
1338,2025-01-08,C568,PAULO HENRIQUE,BELÉM,PA,-1.4558,-48.4902,TABLET Z10,ELETRÔNICOS,1,1299.9,SUL CARGO,2025-01-10,2025-01-15,2025-01-17,Em trânsito,19.18,1211,4,ZIP983JUYDNB,15.47,Marítimo,Normal,Estornado,
1339,2025-02-19,C232,CLÁUDIA TEIXEIRA,VITÓRIA,ES,-20.3155,-40.3128,MICRO-ONDAS 25L,ELETRODOMÉSTICOS,3,499.9,NORDESTE RÁPIDO,2025-02-21,2025-02-24,2025-02-25,Entregue no prazo,54.32,1213,2,JNKB1H0CZRA5,19.66,Marítimo,Econômica,Pendente,
1340,2025-01-19,C814,FERNANDA ROCHA,SÃO PAULO,SP,-23.5505,-46.6333,CAFETEIRA PLUS,ELETRODOMÉSTICOS,1,349.9,AMAZÔNIA CARGO,2025-01-22,2025-01-24,2025-01-24,Entregue com atraso,21.53,1496,1,01YZBSXC6US5,9.86,Aéreo,Econômica,Estornado,
1341,2025-01-01,C063,THIAGO FERNANDES,PORTO ALEGRE,RS,-30.0346,-51.2177,CHUTEIRA PRO,VESTUÁRIO,2,349.9,ENTREGA CERTA,2025-01-04,2025-01-06,2025-01-06,Entregue com atraso,59.87,1121,3,4J6WW1U36MOU,2.5,Rodoviário,Urgente,Pago,2025-01-05
1342,2025-01-22,C438,CARLA MENDES,PORTO ALEGRE,RS,-30.0346,-51.2177,MOUSE GAMER,ELETRÔNICOS,3,159.9,BRASIL LOGÍSTICA,2025-01-24,2025-01-28,2025-01-30,Em trânsito,53.63,537,4,HHGX84ERKSGD,10.79,Aéreo,Econômica,Estornado,
1343,2025-01-13,C521,ANDRÉ SOUZA,NATAL,RN,-5.7945,-35.211,FONE BLUETOOTH,ELETRÔNICOS,2,199.9,CENTRO-OESTE CARGO,2025-01-15,2025-01-21,2025-01-22,Em trânsito,54.13,372,1,5Z85M7WMP75N,3.78,Rodoviário,Normal,Pago,2025-01-16
1344,2025-02-18,C946,BEATRIZ NUNES,RECIFE,PE,-8.0476,-34.877,TABLET Z10,ELETRÔNICOS,3,1299.9,CENTRO-OESTE CARGO,2025-02-21,2025-02-24,2025-02-26,Entregue com atraso,46.12,408,4,2I0RL0IH1OWH,8.13,Rodoviário,Econômica,Pago,2025-02-18
1345,2025-02-19,C607,FERNANDA ROCHA,PALMAS,TO,-10.184,-48.3336,MICRO-ONDAS 25L,ELETRODOMÉSTICOS,3,499.9,RÁPIDO EXPRESS,2025-02-20,2025-02-27,2025-02-27,Em trânsito,50.86,2853,4,Y2X0H9RWRXXD,24.96,Rodoviário,Normal,Estornado,
1346,2025-01-18,C929,PAULO HENRIQUE,BELO HORIZONTE,MG,-19.9167,-43.9345,MOUSE GAMER,ELETRÔNICOS,2,159.9,NORDESTE RÁPIDO,2025-01-20,2025-01-24,2025-01-24,Entregue no prazo,16.96,1670,1,HLX1Q7FAXHVH,23.91,Aéreo,Econômica,Pendente,
1347,2025-01-28,C935,JULIANA BARBOSA,FLORIANÓPOLIS,SC,-27.5954,-48.548,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,3,249.9,BRASIL LOGÍSTICA,2025-01-31,2025-02-03,2025-02-03,Entregue no prazo,52.7,1624,3,XETKCIKIJ3ET,2.32,Marítimo,Normal,Pendente,
1348,2025-02-21,C789,RAFAEL MARTINS,FEIRA DE SANTANA,BA,-12.2667,-38.9667,MOCHILA ESCOLAR,ACESSÓRIOS,1,149.9,RÁPIDO EXPRESS,2025-02-23,2025-02-25,2025-02-25,Cancelado,22.62,1477,1,M4J8BZ8WT3JJ,7.61,Rodoviário,Econômica,Pago,2025-02-21
1349,2025-02-12,C805,RAFAEL MARTINS,SALVADOR,BA,-12.9777,-38.5016,SMARTPHONE X200,ELETRÔNICOS,1,1899.9,CENTRO-OESTE CARGO,2025-02-15,2025-02-20,2025-02-22,Cancelado,48.21,72,3,YNUY5K4UVMB4,29.07,Aéreo,Econômica,Estornado,
1350,2025-03-01,C595,FERNANDA ROCHA,PETROLINA,PE,-9.3891,-40.5033,SMARTPHONE X200,ELETRÔNICOS,3,1899.9,CENTRO-OESTE CARGO,2025-03-04,2025-03-11,2025-03-12,Entregue com atraso,68.91,3329,4,6BWHQ9QAKF86,1.46,Aéreo,Urgente,Pago,2025-03-02
1351,2025-02-13,C967,PEDRO OLIVEIRA,TERESINA,PI,-5.0919,-42.8034,CAFETEIRA PLUS,ELETRODOMÉSTICOS,2,349.9,ENTREGA CERTA,2025-02-14,2025-02-20,2025-02-22,Cancelado,64.09,3271,3,1H4372Y1ZD18,21.54,Aéreo,Urgente,Pendente,
1352,2025-01-24,C980,FERNANDA ROCHA,CAMPINAS,SP,-22.9056,-47.0608,SMARTPHONE X200,ELETRÔNICOS,2,1899.9,SUL CARGO,2025-01-27,2025-01-30,2025-02-01,Entregue no prazo,56.05,796,2,Z5IK776L9M6D,13.21,Rodoviário,Econômica,Pago,2025-01-26
1353,2025-01-27,C594,PAULO HENRIQUE,MACEIÓ,AL,-9.6498,-35.7089,SMARTWATCH FIT,ACESSÓRIOS,3,499.9,ENTREGA CERTA,2025-01-30,2025-02-04,2025-02-04,Entregue no prazo,61.97,2586,1,18N56BBBCFB6,24.27,Aéreo,Econômica,Estornado,
1354,2025-01-21,C505,RAFAEL MARTINS,SALVADOR,BA,-12.9777,-38.5016,NOTEBOOK PRO 15,ELETRÔNICOS,1,4999.0,ENTREGA CERTA,2025-01-23,2025-01-30,2025-01-30,Cancelado,16.5,2446,4,O7APIZQAUXHS,27.12,Aéreo,Urgente,Pago,2025-01-26
1355,2025-02-21,C682,LUCAS PEREIRA,PORTO VELHO,RO,-8.7619,-63.9039,TABLET Z10,ELETRÔNICOS,1,1299.9,SUL CARGO,2025-02-23,2025-02-26,2025-02-26,Entregue com atraso,70.04,2420,4,JCSUY43S2XYB,17.39,Marítimo,Normal,Estornado,
1356,2025-02-12,C573,PATRÍCIA GOMES,RIO DE JANEIRO,RJ,-22.9068,-43.1729,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,1,249.9,SUL CARGO,2025-02-14,2025-02-21,2025-02-23,Entregue no prazo,68.58,2505,4,8JO2KAYQ8E5F,24.74,Rodoviário,Econômica,Estornado,
1357,2025-01-16,C192,FERNANDA ROCHA,MANAUS,AM,-3.119,-60.0217,NOTEBOOK PRO 15,ELETRÔNICOS,3,4999.0,AMAZÔNIA CARGO,2025-01-19,2025-01-25,2025-01-25,Entregue com atraso,62.11,3381,3,IAMRXNC47CKG,23.14,Marítimo,Econômica,Pendente,
1358,2025-01-19,C680,PATRÍCIA GOMES,NATAL,RN,-5.7945,-35.211,CAMISETA POLO,VESTUÁRIO,3,79.9,ENTREGA CERTA,2025-01-20,2025-01-23,2025-01-24,Em trânsito,52.48,77,1,OKA4KXICO6GV,18.5,Marítimo,Urgente,Pendente,
1359,2025-02-27,C763,PEDRO OLIVEIRA,MACAPÁ,AP,0.0349,-51.0694,HD EXTERNO 1TB,ELETRÔNICOS,1,349.9,ENTREGA CERTA,2025-03-02,2025-03-06,2025-03-06,Em trânsito,62.37,1617,4,GDUJ7K0JA3VY,26.88,Aéreo,Urgente,Pendente,
1360,2025-02-16,C257,MARCOS SILVA,VITÓRIA,ES,-20.3155,-40.3128,MOUSE GAMER,ELETRÔNICOS,3,159.9,CENTRO-OESTE CARGO,2025-02-18,2025-02-25,2025-02-25,Entregue no prazo,26.42,3074,4,D8SJB9I1S62U,2.94,Aéreo,Econômica,Pago,2025-02-19
1361,2025-02-18,C053,JULIANA BARBOSA,SÃO PAULO,SP,-23.5505,-46.6333,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,1,249.9,RÁPIDO EXPRESS,2025-02-19,2025-02-23,2025-02-23,Em trânsito,44.25,2664,4,SGRBJJ30XSJD,8.22,Aéreo,Normal,Estornado,
1362,2025-01-04,C732,SIMONE CARDOSO,VITÓRIA,ES,-20.3155,-40.3128,TECLADO MECÂNICO,ELETRÔNICOS,1,299.9,BRASIL LOGÍSTICA,2025-01-07,2025-01-14,2025-01-14,Em trânsito,32.89,268,1,HC265LCXY2N9,11.71,Aéreo,Normal,Pago,2025-01-08
1363,2025-02-08,C405,ANA COSTA,BOA VISTA,RR,2.8197,-60.6733,MOCHILA ESCOLAR,ACESSÓRIOS,2,149.9,NORDESTE RÁPIDO,2025-02-10,2025-02-15,2025-02-15,Entregue com atraso,49.29,1306,5,ZWWBEU7RJCZG,4.59,Aéreo,Normal,Estornado,
1364,2025-02-23,C863,RENATA LIMA,BELO HORIZONTE,MG,-19.9167,-43.9345,SMARTWATCH FIT,ACESSÓRIOS,2,499.9,CENTRO-OESTE CARGO,2025-02-25,2025-03-01,2025-03-01,Cancelado,62.44,1531,5,H0A2TV7GIXBG,29.42,Aéreo,Normal,Pendente,
1365,2025-02-07,C644,LUCAS PEREIRA,RECIFE,PE,-8.0476,-34.877,PANELA ELÉTRICA,ELETRODOMÉSTICOS,1,299.9,NORDESTE RÁPIDO,2025-02-08,2025-02-13,2025-02-13,Entregue no prazo,21.93,1409,4,79KLM1KE7YMB,5.5,Rodoviário,Urgente,Pago,2025-02-08
1366,2025-02-25,C386,CARLA MENDES,GOIÂNIA,GO,-16.6869,-49.2648,FONE BLUETOOTH,ELETRÔNICOS,2,199.9,CENTRO-OESTE CARGO,2025-02-28,2025-03-06,2025-03-06,Entregue com atraso,24.91,790,4,D23AAKJ2X5R1,6.94,Marítimo,Urgente,Estornado,
1367,2025-03-02,C644,RENATA LIMA,BOA VISTA,RR,2.8197,-60.6733,JAQUETA COURO,VESTUÁRIO,1,599.9,CENTRO-OESTE CARGO,2025-03-04,2025-03-08,2025-03-10,Entregue com atraso,77.09,2436,3,ZU7JSE6W8D6C,28.15,Marítimo,Econômica,Pago,2025-03-04
1368,2025-01-18,C536,MARIA SANTOS,PETROLINA,PE,-9.3891,-40.5033,"SMART TV 50""",ELETRÔNICOS,2,2599.0,BRASIL LOGÍSTICA,2025-01-21,2025-01-27,2025-01-29,Entregue no prazo,42.02,3147,3,PX7WQVN3ZWV3,0.99,Marítimo,Urgente,Pendente,
1369,2025-02-01,C195,PATRÍCIA GOMES,CARUARU,PE,-8.2846,-35.9699,AR CONDICIONADO,ELETRODOMÉSTICOS,3,1899.0,CENTRO-OESTE CARGO,2025-02-04,2025-02-10,2025-02-12,Entregue com atraso,47.13,196,4,NRKC5DWLFIH0,24.07,Rodoviário,Econômica,Pendente,
1370,2025-01-08,C796,JOÃO ALMEIDA,ARACAJU,SE,-10.9472,-37.0731,NOTEBOOK PRO 15,ELETRÔNICOS,2,4999.0,AMAZÔNIA CARGO,2025-01-09,2025-01-16,2025-01-18,Entregue com atraso,47.74,1221,4,XJ0N1AOP9KP4,3.63,Marítimo,Normal,Pago,2025-01-10
1371,2025-01-04,C926,FERNANDA ROCHA,FLORIANÓPOLIS,SC,-27.5954,-48.548,NOTEBOOK PRO 15,ELETRÔNICOS,2,4999.0,AMAZÔNIA CARGO,2025-01-07,2025-01-09,2025-01-11,Entregue no prazo,70.18,1368,3,4AIZMX4H4HBM,11.44,Rodoviário,Urgente,Pendente,
1372,2025-02-03,C046,RAFAEL MARTINS,ARACAJU,SE,-10.9472,-37.0731,FONE BLUETOOTH,ELETRÔNICOS,3,199.9,CENTRO-OESTE CARGO,2025-02-06,2025-02-08,2025-02-10,Cancelado,32.51,1921,5,KLGEELSUV38M,15.48,Aéreo,Normal,Pendente,
1373,2025-01-23,C065,CARLA MENDES,BELÉM,PA,-1.4558,-48.4902,HD EXTERNO 1TB,ELETRÔNICOS,3,349.9,AMAZÔNIA CARGO,2025-01-24,2025-01-30,2025-02-01,Entregue com atraso,59.39,517,1,X53WK7YPG02K,0.95,Aéreo,Normal,Pendente,
1374,2025-02-02,C506,PAULO HENRIQUE,PALMAS,TO,-10.184,-48.3336,MICRO-ONDAS 25L,ELETRODOMÉSTICOS,1,499.9,NORTE EXPRESS,2025-02-05,2025-02-09,2025-02-11,Em trânsito,21.72,3178,5,L1VP7UBA78Y2,17.53,Rodoviário,Normal,Pendente,
1375,2025-01-17,C432,SIMONE CARDOSO,MACAPÁ,AP,0.0349,-51.0694,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,1,249.9,RÁPIDO EXPRESS,2025-01-20,2025-01-24,2025-01-25,Entregue com atraso,17.79,1847,3,MLGX2BU03P36,11.25,Marítimo,Normal,Estornado,
1376,2025-02-18,C109,PAULO HENRIQUE,ARACAJU,SE,-10.9472,-37.0731,HD EXTERNO 1TB,ELETRÔNICOS,1,349.9,SUL CARGO,2025-02-19,2025-02-26,2025-02-27,Em trânsito,24.82,2470,3,NSP6Q1ZIFJGR,23.35,Marítimo,Econômica,Pendente,
1377,2025-02-24,C308,CARLA MENDES,CARUARU,PE,-8.2846,-35.9699,FONE BLUETOOTH,ELETRÔNICOS,3,199.9,NORTE EXPRESS,2025-02-27,2025-03-03,2025-03-03,Entregue com atraso,35.53,2868,2,AM9Y5T3SCZ2Y,18.81,Aéreo,Urgente,Estornado,
1378,2025-02-13,C462,PATRÍCIA GOMES,FLORIANÓPOLIS,SC,-27.5954,-48.548,IMPRESSORA LASER,ELETRÔNICOS,3,899.9,SUL CARGO,2025-02-16,2025-02-18,2025-02-20,Cancelado,24.27,2451,2,WHF88LVZS08V,14.47,Marítimo,Normal,Pago,2025-02-16
1379,2025-03-02,C884,FERNANDA ROCHA,BOA VISTA,RR,2.8197,-60.6733,NOTEBOOK PRO 15,ELETRÔNICOS,2,4999.0,ENTREGA CERTA,2025-03-04,2025-03-11,2025-03-11,Entregue no prazo,72.0,647,4,G4YXWBBT04OP,10.21,Rodoviário,Normal,Estornado,
1380,2025-01-06,C485,LUCAS PEREIRA,PORTO VELHO,RO,-8.7619,-63.9039,TABLET Z10,ELETRÔNICOS,2,1299.9,CENTRO-OESTE CARGO,2025-01-08,2025-01-13,2025-01-15,Em trânsito,26.72,2864,5,FREFAD51TDOA,21.03,Rodoviário,Urgente,Estornado,
1381,2025-02-26,C964,MARCOS SILVA,JOÃO PESSOA,PB,-7.115,-34.8641,TECLADO MECÂNICO,ELETRÔNICOS,2,299.9,AMAZÔNIA CARGO,2025-02-28,2025-03-07,2025-03-07,Entregue no prazo,24.55,2421,4,L60Q5PZEHGAC,6.99,Marítimo,Econômica,Estornado,
1382,2025-02-08,C507,PEDRO OLIVEIRA,JOÃO PESSOA,PB,-7.115,-34.8641,FONE BLUETOOTH,ELETRÔNICOS,1,199.9,ENTREGA CERTA,2025-02-11,2025-02-13,2025-02-13,Em trânsito,55.54,2895,3,UCOBXAA4EDGZ,10.92,Rodoviário,Normal,Pendente,
1383,2025-02-22,C879,SIMONE CARDOSO,PORTO ALEGRE,RS,-30.0346,-51.2177,FONE BLUETOOTH,ELETRÔNICOS,2,199.9,SUL CARGO,2025-02-23,2025-02-28,2025-02-28,Em trânsito,71.98,1901,1,GMO1E0ZFK3D7,24.79,Rodoviário,Normal,Pendente,
1384,2025-01-23,C038,FERNANDA ROCHA,FORTALEZA,CE,-3.7319,-38.5267,MOCHILA ESCOLAR,ACESSÓRIOS,2,149.9,CENTRO-OESTE CARGO,2025-01-26,2025-02-01,2025-02-02,Entregue no prazo,67.61,3291,1,V3SUV6ZZMSUL,3.16,Rodoviário,Econômica,Estornado,
1385,2025-02-05,C592,BRUNO LIMA,BELO HORIZONTE,MG,-19.9167,-43.9345,SMARTWATCH FIT,ACESSÓRIOS,1,499.9,NORDESTE RÁPIDO,2025-02-08,2025-02-10,2025-02-10,Entregue com atraso,64.26,369,3,U7ZYOOXBOWX5,18.2,Marítimo,Urgente,Pago,2025-02-05
1386,2025-01-28,C448,THIAGO FERNANDES,BOA VISTA,RR,2.8197,-60.6733,NOTEBOOK PRO 15,ELETRÔNICOS,3,4999.0,NORDESTE RÁPIDO,2025-01-29,2025-02-02,2025-02-02,Cancelado,27.23,2458,4,46PLETTNQ8BD,14.32,Rodoviário,Normal,Estornado,
1387,2025-02-12,C539,PATRÍCIA GOMES,PALMAS,TO,-10.184,-48.3336,SMARTWATCH FIT,ACESSÓRIOS,3,499.9,NORTE EXPRESS,2025-02-14,2025-02-19,2025-02-19,Entregue com atraso,76.4,1135,3,BRBB94O2CACM,10.75,Aéreo,Normal,Pago,2025-02-14
1388,2025-01-29,C453,ANDRÉ SOUZA,CAMPO GRANDE,MS,-20.4697,-54.6201,AR CONDICIONADO,ELETRODOMÉSTICOS,1,1899.0,CENTRO-OESTE CARGO,2025-02-01,2025-02-03,2025-02-04,Em trânsito,73.82,2939,4,0EH2TYU5NDX5,16.5,Aéreo,Urgente,Estornado,
1389,2025-01-30,C836,BEATRIZ NUNES,BELO HORIZONTE,MG,-19.9167,-43.9345,PANELA ELÉTRICA,ELETRODOMÉSTICOS,3,299.9,AMAZÔNIA CARGO,2025-01-31,2025-02-04,2025-02-04,Em trânsito,23.34,350,1,Q9ZBIQ88K0EQ,21.37,Marítimo,Normal,Estornado,
1390,2025-02-19,C494,DIEGO ARAÚJO,VITÓRIA DA CONQUISTA,BA,-14.8619,-40.8442,MICRO-ONDAS 25L,ELETRODOMÉSTICOS,3,499.9,AMAZÔNIA CARGO,2025-02-21,2025-02-25,2025-02-26,Entregue no prazo,69.55,2788,4,8J0FIFD31C7R,22.0,Marítimo,Econômica,Pendente,
1391,2025-01-23,C185,CARLA MENDES,MANAUS,AM,-3.119,-60.0217,IMPRESSORA LASER,ELETRÔNICOS,1,899.9,AMAZÔNIA CARGO,2025-01-24,2025-01-27,2025-01-27,Em trânsito,78.83,916,2,2WJ8WXNYUOH3,6.23,Marítimo,Econômica,Pendente,
1392,2025-01-17,C329,SIMONE CARDOSO,ARACAJU,SE,-10.9472,-37.0731,AR CONDICIONADO,ELETRODOMÉSTICOS,1,1899.0,NORTE EXPRESS,2025-01-19,2025-01-21,2025-01-21,Entregue no prazo,76.62,2978,2,EKOUXFN13F7G,10.38,Aéreo,Urgente,Estornado,
1393,2025-02-02,C916,JULIANA BARBOSA,BELO HORIZONTE,MG,-19.9167,-43.9345,MOCHILA ESCOLAR,ACESSÓRIOS,1,149.9,ENTREGA CERTA,2025-02-03,2025-02-09,2025-02-09,Entregue com atraso,27.81,2465,4,PPV4O5QZHB5O,7.53,Rodoviário,Normal,Estornado,
1394,2025-02-28,C583,RENATA LIMA,JOÃO PESSOA,PB,-7.115,-34.8641,IMPRESSORA LASER,ELETRÔNICOS,1,899.9,SUL CARGO,2025-03-03,2025-03-07,2025-03-07,Entregue no prazo,30.05,365,4,9M2O7FTJUKR4,15.37,Marítimo,Econômica,Pendente,
1395,2025-01-09,C120,FERNANDA ROCHA,MANAUS,AM,-3.119,-60.0217,TABLET Z10,ELETRÔNICOS,1,1299.9,BRASIL LOGÍSTICA,2025-01-10,2025-01-12,2025-01-12,Cancelado,22.48,1934,1,WAAKZ0YVNSPP,6.36,Aéreo,Urgente,Pendente,
1396,2025-03-02,C583,CARLA MENDES,CAMPO GRANDE,MS,-20.4697,-54.6201,FONE BLUETOOTH,ELETRÔNICOS,2,199.9,ENTREGA CERTA,2025-03-05,2025-03-09,2025-03-10,Entregue com atraso,70.67,2668,1,0MXJ9KPAXX1T,4.07,Marítimo,Normal,Pago,2025-03-05
1397,2025-02-10,C780,JOÃO ALMEIDA,CAMPINAS,SP,-22.9056,-47.0608,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,3,249.9,ENTREGA CERTA,2025-02-13,2025-02-17,2025-02-17,Cancelado,40.61,242,4,8TXOBYQFZFYW,9.47,Aéreo,Econômica,Pago,2025-02-10
1398,2025-01-14,C179,MARIA SANTOS,FEIRA DE SANTANA,BA,-12.2667,-38.9667,TECLADO MECÂNICO,ELETRÔNICOS,2,299.9,ENTREGA CERTA,2025-01-16,2025-01-22,2025-01-24,Entregue com atraso,22.48,2553,1,VEBSGWYC6L7W,18.7,Aéreo,Normal,Estornado,
1399,2025-02-05,C358,MARIA SANTOS,VITÓRIA,ES,-20.3155,-40.3128,SMARTPHONE X200,ELETRÔNICOS,3,1899.9,SUL CARGO,2025-02-06,2025-02-11,2025-02-11,Entregue com atraso,37.86,138,1,U5QGBDIXO3NW,1.74,Aéreo,Urgente,Pendente,
1400,2025-01-24,C420,RAFAEL MARTINS,BRASÍLIA,DF,-15.8267,-47.9218,AR CONDICIONADO,ELETRODOMÉSTICOS,2,1899.0,AMAZÔNIA CARGO,2025-01-27,2025-02-02,2025-02-02,Cancelado,48.92,2807,5,X1ECPVOH9N0S,11.54,Rodoviário,Urgente,Pendente,
1401,2025-01-02,C210,BRUNO LIMA,CURITIBA,PR,-25.4284,-49.2733,SMARTWATCH FIT,ACESSÓRIOS,2,499.9,NORDESTE RÁPIDO,2025-01-05,2025-01-12,2025-01-12,Em trânsito,66.39,1060,2,S09U847HX68G,21.3,Aéreo,Normal,Pendente,
1402,2025-02-05,C120,JULIANA BARBOSA,VITÓRIA,ES,-20.3155,-40.3128,TABLET Z10,ELETRÔNICOS,1,1299.9,RÁPIDO EXPRESS,2025-02-08,2025-02-15,2025-02-15,Em trânsito,42.05,898,1,BWXX5Q1SZQDW,24.57,Marítimo,Urgente,Estornado,
1403,2025-01-22,C295,PEDRO OLIVEIRA,SÃO PAULO,SP,-23.5505,-46.6333,TECLADO MECÂNICO,ELETRÔNICOS,1,299.9,NORDESTE RÁPIDO,2025-01-23,2025-01-25,2025-01-25,Entregue com atraso,26.82,3178,3,R1YIR9BL2C7O,15.15,Rodoviário,Econômica,Estornado,
1404,2025-02-22,C951,JOÃO ALMEIDA,JOÃO PESSOA,PB,-7.115,-34.8641,SMARTWATCH FIT,ACESSÓRIOS,2,499.9,NORTE EXPRESS,2025-02-25,2025-03-01,2025-03-03,Entregue com atraso,63.02,2015,1,1T2BXHMSNAII,4.08,Rodoviário,Urgente,Pendente,
1405,2025-02-24,C341,ANDRÉ SOUZA,TERESINA,PI,-5.0919,-42.8034,LIQUIDIFICADOR X,ELETRODOMÉSTICOS,1,249.9,RÁPIDO EXPRESS,2025-02-27,2025-03-04,2025-03-04,Cancelado,64.62,721,4,OLGBRH8D5IND,2.79,Marítimo,Urgente,Pago,2025-02-26
1406,2025-01-06,C611,DIEGO ARAÚJO,CURITIBA,PR,-25.4284,-49.2733,SMARTPHONE X200,ELETRÔNICOS,2,1899.9,BRASIL LOGÍSTICA,2025-01-08,2025-01-11,2025-01-13,Cancelado,58.22,2423,5,HJHE4L8Z5DYB,15.51,Marítimo,Econômica,Pago,2025-01-09
1407,2025-01-08,C139,PATRÍCIA GOMES,MACEIÓ,AL,-9.6498,-35.7089,MOUSE GAMER,ELETRÔNICOS,1,159.9,NORTE EXPRESS,2025-01-09,2025-01-14,2025-01-15,Em trânsito,16.44,1549,5,MLY1SY5D7IE5,15.99,Rodoviário,Econômica,Estornado,
1408,2025-01-24,C126,CARLA MENDES,SÃO LUÍS,MA,-2.5387,-44.2825,HD EXTERNO 1TB,ELETRÔNICOS,1,349.9,BRASIL LOGÍSTICA,2025-01-27,2025-01-30,2025-01-31,Entregue no prazo,64.52,1805,5,73CH8B7LCD3R,16.25,Marítimo,Normal,Pendente,
1409,2025-01-14,C206,BRUNO LIMA,MANAUS,AM,-3.119,-60.0217,TECLADO MECÂNICO,ELETRÔNICOS,2,299.9,BRASIL LOGÍSTICA,2025-01-17,2025-01-23,2025-01-24,Em trânsito,23.0,2570,4,CR6LMOQ6UR8P,5.6,Marítimo,Econômica,Estornado,
1410,2025-01-19,C701,SIMONE CARDOSO,FEIRA DE SANTANA,BA,-12.2667,-38.9667,CHUTEIRA PRO,VESTUÁRIO,1,349.9,NORTE EXPRESS,2025-01-22,2025-01-26,2025-01-26,Entregue no prazo,67.19,284,4,X68ALTSOL3VB,8.84,Marítimo,Econômica,Pago,2025-01-24
1411,2025-02-09,C881,RENATA LIMA,PALMAS,TO,-10.184,-48.3336,SMARTPHONE X200,ELETRÔNICOS,1,1899.9,RÁPIDO EXPRESS,2025-02-11,2025-02-17,2025-02-17,Entregue no prazo,33.32,1304,1,S3MOWI765K5K,27.85,Aéreo,Econômica,Pendente,
1412,2025-01-09,C732,DIEGO ARAÚJO,MANAUS,AM,-3.119,-60.0217,TECLADO MECÂNICO,ELETRÔNICOS,2,299.9,BRASIL LOGÍSTICA,2025-01-10,2025-01-14,2025-01-15,Cancelado,38.07,1438,3,CEMJ3WU67LD3,1.36,Marítimo,Normal,Pendente,
1413,2025-02-06,C989,CARLA MENDES,FLORIANÓPOLIS,SC,-27.5954,-48.548,TECLADO MECÂNICO,ELETRÔNICOS,1,299.9,CENTRO-OESTE CARGO,2025-02-08,2025-02-13,2025-02-13,Em trânsito,30.7,40,5,I293L7GAPMIW,15.2,Rodoviário,Econômica,Pendente,
1414,2025-01-10,C693,LUCAS PEREIRA,GOIÂNIA,GO,-16.6869,-49.2648,NOTEBOOK PRO 15,ELETRÔNICOS,1,4999.0,ENTREGA CERTA,2025-01-13,2025-01-17,2025-01-17,Cancelado,36.75,2181,5,QTRY6COIZOZE,25.82,Aéreo,Normal,Estornado,
1415,2025-02-10,C970,FERNANDA ROCHA,VITÓRIA DA CONQUISTA,BA,-14.8619,-40.8442,JAQUETA COURO,VESTUÁRIO,1,599.9,AMAZÔNIA CARGO,2025-02-11,2025-02-14,2025-02-14,Em trânsito,25.91,3043,1,ELNNJXAEWA5L,10.56,Marítimo,Urgente,Pendente,
1416,2025-01-11,C820,FERNANDA ROCHA,VITÓRIA DA CONQUISTA,BA,-14.8619,-40.8442,FONE BLUETOOTH,ELETRÔNICOS,2,199.9,SUL CARGO,2025-01-13,2025-01-16,2025-01-16,Cancelado,79.78,2961,2,QDQ0KZDN7C09,2.13,Rodoviário,Urgente,Pago,2025-01-15
1417,2025-01-18,C355,THIAGO FERNANDES,JOÃO PESSOA,PB,-7.115,-34.8641,TABLET Z10,ELETRÔNICOS,3,1299.9,BRASIL LOGÍSTICA,2025-01-19,2025-01-23,2025-01-23,Entregue no prazo,45.73,2439,4,0T7KYS9ARUO3,8.86,Rodoviário,Urgente,Estornado,
1418,2025-02-21,C313,ANDRÉ SOUZA,GOIÂNIA,GO,-16.6869,-49.2648,JAQUETA COURO,VESTUÁRIO,2,599.9,ENTREGA CERTA,2025-02-23,2025-02-27,2025-02-27,Entregue no prazo,75.66,1189,2,ZPMJ07FQAC1A,17.31,Marítimo,Urgente,Pendente,
1419,2025-02-08,C985,JULIANA BARBOSA,SÃO LUÍS,MA,-2.5387,-44.2825,TECLADO MECÂNICO,ELETRÔNICOS,1,299.9,RÁPIDO EXPRESS,2025-02-09,2025-02-14,2025-02-14,Cancelado,45.22,2734,2,6KLYV8B94AG4,16.41,Marítimo,Normal,Pago,2025-02-11
